_fid;zaehlstelle;bezeichnung;knoten;letzte_zaehlung;geom;coordinate_reference_system
APP_KFZ_BEDARFSZAEHLSTELLEN_164309;6633;Wilsonstraße / Schöneberger Straße;;10.01.2008;POINT (10.133245 53.584495);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164310;6634;Jenfelder Straße / Öjendorfer Damm;;18.05.2017;POINT (10.134531 53.574999);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164311;6635;"Kupferdamm  /  Sonnenweg ";;11.12.2008;POINT (10.121445 53.595276);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164312;6636;Bergedorfer Straße / Schurzallee-Nord;;05.05.2009;POINT (10.066861 53.550066);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164313;6637;"Niedergeorgswerder Deich / Kirchdorfer Straße ";;23.04.2024;POINT (10.027447 53.503776);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164314;6638;Rothenburgstraße / Ausschläger Allee;;29.01.2009;POINT (10.054709 53.531791);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164315;6639;Busbahnhof Billstedter Platz (Ost) / Reclamstraße;;18.10.2011;POINT (10.107616 53.541983);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164316;6640;Hammer Steindamm / Carl-Petersen-Straße;;22.04.2004;POINT (10.053351 53.557323);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164317;6641;Lohhof / Hammer Steindamm;;26.02.2004;POINT (10.053018 53.557290);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164318;6642;Busbahnhof Billstedter Platz (West) / Reclamstraße;;18.10.2011;POINT (10.106106 53.542545);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164319;6643;Billbrookdeich / Liebigstraße;;01.11.2012;POINT (10.076962 53.535889);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164320;6644;Billbrookdeich / Rote Brücke;;09.11.2006;POINT (10.111238 53.531045);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164321;6645;Reclamstraße (Nord) / Reclamstraße;;18.10.2011;POINT (10.107597 53.541857);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164322;6646;Reclamstraße / Fritzschweg;;18.10.2011;POINT (10.107148 53.541987);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164323;6647;Schiffbeker Weg / A24 AS HH-Jenfeld Knoten Süd;;21.09.2004;POINT (10.121816 53.565914);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164324;6648;Schiffbeker Weg / A24 AS HH-Jenfeld  Knoten Nord;;21.09.2004;POINT (10.122561 53.567246);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164325;6649;Lohhof / Carl-Petersen-Straße;;26.02.2004;POINT (10.052793 53.557346);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164326;6650;"Wandsbeker Königstraße  /  Königsreihe    ";;22.04.2010;POINT (10.062881 53.574336);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164327;6651;Brauhausstraße / Brauhausstieg;;22.04.2010;POINT (10.060127 53.571708);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164328;6652;Brauhausstraße / Mühlenstieg;;22.04.2010;POINT (10.059682 53.572638);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164329;6653;Krausestraße / Alter Teichweg;;28.08.2014;POINT (10.055521 53.582608);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164330;6654;Fuhlsbüttler Straße / Wasmannstraße;;19.03.2014;POINT (10.043338 53.596396);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164331;6655;Fuhlsbüttler Straße / Dennerstraße;;25.09.2012;POINT (10.042425 53.597986);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164332;6656;Jenfelder Allee / Kreuzburger Straße;;10.01.2008;POINT (10.128272 53.578699);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164333;6657;Holstenhofweg / Gustav-Adolf-Straße;;07.04.2005;POINT (10.103635 53.575171);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164334;6658;Hammer Straße / Horner Kreisel;;08.05.2007;POINT (10.069728 53.559604);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164335;6659;Stormarner Straße / Wandsbeker Königstraße;;04.06.2013;POINT (10.060971 53.577049);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164336;6660;Pfenningsbusch / Alter Teichweg;;28.08.2014;POINT (10.047332 53.582545);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164337;6661;Hofweg / Hans-Henny-Jahnn-Weg;;20.06.2017;POINT (10.013768 53.578807);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164338;6662;Hofweg / Karlstraße;;06.06.2013;POINT (10.014921 53.574599);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164339;6663;Johanniswall / Burchardstraße;;28.11.2017;POINT (10.004637 53.548528);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164340;6664;Lange Mühren / Steinstraße;;25.05.2023;POINT (10.005128 53.550142);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164341;6665;Holzdamm / Ernst-Merck-Straße;;27.03.2008;POINT (10.006386 53.554797);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164342;6666;Ohlsdorfer Straße / Himmelstraße;;09.06.2009;POINT (10.002762 53.596869);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164343;6667;Ohlsdorfer Straße / Winterhuder Marktplatz;;11.06.2009;POINT (10.000057 53.594311);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164344;6668;Berner Heerweg / Ebeersreye;;31.05.2007;POINT (10.114931 53.595229);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164345;6669;Wiesendamm / Poppenhusenstraße;;27.03.2007;POINT (10.044702 53.586784);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164346;6670;"Tieloh /  Hellbrookstraße   ";;17.04.2012;POINT (10.051651 53.591622);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164347;6671;Habichtstraße / Meisenstraße;;17.08.2004;POINT (10.058611 53.590194);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164348;6672;Nordschleswiger Straße / Alter Teichweg;;28.08.2014;POINT (10.064652 53.586527);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164349;6673;Walddörferstraße / Stephanstraße;;02.11.2004;POINT (10.088473 53.581099);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164350;6674;"Seumestraße / Wandsbeker Chaussee   ";;18.01.2011;POINT (10.056237 53.569531);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164351;6675;"Wandsbeker Königstraße / Wandsbeker Marktstraße ";;12.04.2022;POINT (10.064635 53.571416);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164352;6676;"Wandsbeker Königstraße / Brauhausstieg  ";;22.04.2010;POINT (10.064011 53.572429);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164353;6677;"Wandsbeker Königstraße / Mühlenstieg  ";;22.04.2010;POINT (10.063490 53.573332);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164354;6678;Brauhausstieg O / Brauhausstieg W;;22.04.2010;POINT (10.061659 53.571991);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164355;6679;Wandsbeker Allee / Kattunbleiche;;12.04.2022;POINT (10.069657 53.574725);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164356;6680;Wendemuthstraße / Wandsbeker Zollstraße;;19.04.2011;POINT (10.074345 53.574970);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164357;6681;Holzmühlenstraße / Auf dem Königslande;;30.05.2006;POINT (10.080676 53.581008);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164358;6682;Bullenkoppel / Tilsiter Straße;;15.01.2008;POINT (10.097646 53.593501);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164359;6683;Jenfelder Straße / Jenfelder Allee;;10.01.2008;POINT (10.127286 53.575157);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164360;6684;Jenfelder Allee / Rahlau;;07.04.2005;POINT (10.125640 53.584252);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164361;6685;Wilsonstraße / Kuehnstraße;;10.01.2008;POINT (10.133226 53.584908);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164362;6686;Charlottenburger Straße / Kreuzburger Straße;;10.01.2008;POINT (10.135946 53.577062);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164363;6687;"Kirchdorfer Straße / Bei der Windmühle ";;31.08.2021;POINT (10.024560 53.498506);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164364;6688;Mengestraße / Wilhelmsburger Reichsstraße Ast Ost;;04.11.2021;POINT (9.999056 53.498668);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164365;6689;Harburger Chaussee / Schlenzigstraße;;16.06.2009;POINT (9.999690 53.519832);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164366;6690;" A1/A24 AK Hamburg-Ost";;19.01.2012;POINT (10.158791 53.560213);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164367;6691;Amsinckstraße / Nagelsweg;;06.06.2023;POINT (10.022158 53.543391);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164368;6692;Amsinckstraße / Lippeltstraße;;25.11.2004;POINT (10.016556 53.545173);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164369;6693;Amsinckstraße / Högerdamm;;25.11.2004;POINT (10.016189 53.545581);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164370;6694;Kurt-Schumacher-Allee / Münzstraße;;04.11.2004;POINT (10.008533 53.550491);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164371;6695;Billstedter Hauptstraße / Billstedter Mühlenweg;;14.09.2021;POINT (10.115372 53.533326);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164372;6696;"Billhorner Deich / Marckmannstraße ";;15.02.2011;POINT (10.041879 53.535247);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164373;6697;Billhorner Brückenstraße / Billhorner Röhrendamm Knoten West;;25.02.2016;POINT (10.029451 53.539175);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164374;6698;Billhorner Mühlenweg / Billhorner Röhrendamm;;17.01.2023;POINT (10.034326 53.536760);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164375;6699;"Washingtonallee / Vierbergen   ";;02.07.2009;POINT (10.092780 53.546614);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164376;6700;Washingtonallee / Stengelestraße;;02.07.2009;POINT (10.090639 53.549042);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164377;6701;Washingtonallee / Hasencleverstraße;;02.07.2009;POINT (10.088454 53.550959);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164378;6702;Billstedter Hauptstraße / Geesthang;;14.09.2017;POINT (10.104548 53.538928);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164379;6703;Ahrensburger Straße / Jenfelder Straße;;12.04.2012;POINT (10.105455 53.580673);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164380;6704;Schloßstraße / Claudiusstraße;;16.11.2006;POINT (10.067383 53.571374);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164381;6705;Bovestraße / Gustav-Adolf-Straße;;07.04.2005;POINT (10.082494 53.571148);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164382;6706;Steindamm / Steintorplatz;;27.03.2008;POINT (10.009842 53.552224);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164383;6707;Lindenstraße / Steindamm;;15.07.2008;POINT (10.016559 53.555349);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164384;6708;Kurt-Schumacher-Allee / Brockesstraße;;04.11.2004;POINT (10.010250 53.550971);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164385;6709;Kurt-Schumacher-Allee / Repsoldstraße;;04.11.2004;POINT (10.011080 53.550955);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164386;6710;Schmilinskystraße / Lange Reihe;;18.09.2012;POINT (10.013247 53.558892);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164387;6711;"Kirchenallee / Steintorweg Parkplatz ";;27.03.2008;POINT (10.008731 53.552485);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164388;6712;Kirchenallee / Parkplatz Hachmannplatz(Süd);;27.03.2008;POINT (10.008619 53.552854);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164389;6713;Kirchenallee / Bremer Reihe;;27.03.2008;POINT (10.008424 53.553548);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164390;6714;Kirchenallee / Ellmenreichstraße;;27.03.2008;POINT (10.008272 53.554107);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164391;6715;Kirchenallee / Hachmannplatz;;27.03.2008;POINT (10.008160 53.554467);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164392;6716;Hirschgraben / Hasselbrookstraße;;15.08.2013;POINT (10.043014 53.563616);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164393;6717;Niedergeorgswerder Deich / Hövelweg;;31.08.2021;POINT (10.023614 53.506155);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164394;6718;Jenfelder Straße / Rahlau;;12.04.2012;POINT (10.110439 53.577176);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164395;6719;Veddeler Marktplatz / Peutestraße;;27.09.2017;POINT (10.024095 53.527967);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164396;6720;Schönenfelder Straße / Bei der Windmühle;;18.06.2009;POINT (10.013809 53.501582);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164397;6721;Dratelnstraße / Thielenstraße;;04.11.2021;POINT (10.003744 53.502476);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164398;6722;Ausschläger Weg Nebenfahrbahn / Brackdamm;;30.03.2005;POINT (10.039341 53.546200);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164399;6723;Schlenzigstraße / Vogelhüttendeich;;15.10.2013;POINT (10.000603 53.515042);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164400;6724;Brooktorkai / Shanghaiallee;;04.06.2024;POINT (10.000887 53.545009);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164401;6725;Shanghaiallee / Überseeallee;;08.10.2015;POINT (10.003957 53.540812);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164402;6726;Kelloggstraße / Kreuzburger Straße;;10.01.2008;POINT (10.130793 53.578675);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164403;6727;AS HH-Veddel / Veddeler Marktplatz / A255 (Ost);;09.06.2015;POINT (10.023797 53.528149);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164404;6728;Veddeler Marktplatz / Tunnelstraße;;05.02.2008;POINT (10.021799 53.528499);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164405;6729;AS HH-Veddel / Neuhäuser Damm;;16.09.2004;POINT (10.023587 53.526929);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164406;6730;Nagelsweg / Parkplatz;;04.11.2004;POINT (10.015851 53.552281);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164407;6731;Prielstraße / Veddeler Marktplatz;;27.09.2017;POINT (10.022507 53.529715);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164408;6732;Kuehnstraße  /  Parkplatz;;10.01.2008;POINT (10.131988 53.584363);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164409;6734;Hachmannplatz / Taxenplatz;;27.03.2008;POINT (10.007388 53.554384);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164410;6735;Stein-Hardenberg-Straße / Ahrensburger Straße;;10.06.2008;POINT (10.116657 53.583868);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164411;6736;Ausschläger Weg Nebenfahrbahn / Ausfahrt LBV;;30.03.2005;POINT (10.038915 53.546689);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164412;6737;Glockengießerwall / Ausfahrt Parkplatz;;27.03.2008;POINT (10.004558 53.553446);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164413;6738;Ernst-Merck-Straße / Parkplatz;;27.03.2008;POINT (10.004805 53.554325);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164414;6739;Hachmannplatz / Parkplatz Nord;;27.03.2008;POINT (10.007145 53.554332);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164415;6740;Bergedorfer Straße / A1 AS HH-Billstedt  Knoten Ost;;19.01.2012;POINT (10.135035 53.526669);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164416;6741;Bergedorfer Straße / A1 AS HH-Billstedt Knoten West;;19.01.2012;POINT (10.131300 53.528034);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164417;6742;Amandus-Stubbe-Straße / A1 AS HH-Moorfleet;;10.09.2019;POINT (10.090911 53.506809);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164418;6743;Andreas-Meyer-Straße / A1 AS HH-Moorfleet;;10.09.2019;POINT (10.090564 53.509742);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164419;6744;Billhorner Brückenstraße / Billhorner Röhrendamm  Ast NW;;15.02.2011;POINT (10.031521 53.539283);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164420;6745;Billhorner Brückenstraße / Billhorner Röhrendamm  Ast SW;;15.02.2011;POINT (10.030736 53.538050);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164421;6746;Billhorner Brückenstraße / Billhorner Röhrendamm Ast SO;;15.02.2011;POINT (10.031197 53.537749);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164422;6747;Billhorner Brückenstraße / Billhorner Röhrendamm Ast NO;;15.02.2011;POINT (10.032115 53.538901);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164423;6748;Billhorner Brückenstraße / Billhorner Röhrendamm;;15.02.2011;POINT (10.031616 53.538240);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164424;6749;Horner Rampe / AS Horner Rampe Knoten Nord;;16.04.2019;POINT (10.083408 53.546079);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164425;6750;Horner Rampe / AS Horner Rampe Knoten Süd;;16.04.2019;POINT (10.083238 53.544714);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164426;6751;Ausfahrt LBV / Brackdamm;;30.03.2005;POINT (10.039076 53.546481);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164427;6752;Spaldingstraße SW Nagelsweg;;29.09.2005;POINT (10.016686 53.549316);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164428;6753;Nordkanalstraße SW Nagelsweg;;29.09.2005;POINT (10.016763 53.548776);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164429;6754;Pillauer Straße NO Voßkulen;;17.02.2004;POINT (10.086802 53.594301);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164430;6755;Tilsiter Straße SW Voßkulen;;17.02.2004;POINT (10.086753 53.591191);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164431;6756;Mönckebergstraße O Gerhart-Hauptmann-Platz;;31.08.2004;POINT (10.000045 53.550940);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164432;6757;Neue Elbbrücke N Veddeler Marktplatz (Busspur);;11.04.2013;POINT (10.023375 53.528773);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164433;6758;A1 Norderelbbrücke;;11.11.2004;POINT (10.067068 53.509056);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164434;6759;Adenauerallee Nebenfahrbahn NO;;04.11.2004;POINT (10.014214 53.552636);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164435;6760;Besenbinderhof W Nagelsweg;;04.11.2004;POINT (10.015291 53.551575);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164436;6761;Besenbinderhof Ausfahrt S Kurt-Schumacher-Allee;;04.11.2004;POINT (10.013823 53.551417);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164437;6762;Neue Feldhofe SO Feldhofe;;01.03.2007;POINT (10.093597 53.513319);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164438;6763;Sievekingsallee SO Horner Kreisel;;08.05.2007;POINT (10.072707 53.558589);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164439;6764;Oberbaumbrücke NO Poggenmühle;;14.12.2021;POINT (10.003727 53.546396);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164440;6765;Veddeler Marktplatz NW Prielstraße;;05.02.2008;POINT (10.022237 53.528522);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164441;6766;Beim Strohhause O Adenauerallee;;15.07.2008;POINT (10.020306 53.552971);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164442;6767;Lindenstraße N Beim Strohhause;;15.07.2008;POINT (10.018959 53.553459);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164443;6768;Hammerbrookstraße S Kurt-Schumacher-Allee;;15.07.2008;POINT (10.019516 53.552133);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164444;6769;An der Kreisbahn NW Walter-Hammer-Weg;;12.09.2017;POINT (10.138154 53.524859);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164445;6770;Reclamstraße N Öjendorfer Weg;;26.09.2008;POINT (10.110472 53.540383);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164446;6771;Krieterstraße S Koppelstieg;;17.10.2013;POINT (10.012971 53.499917);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164447;6772;Lange Reihe NO Baumeisterstraße;;28.02.2007;POINT (10.009375 53.556048);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164448;6773;Lortzingstraße O Von-Essen-Straße;;04.05.2010;POINT (10.044918 53.572858);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164449;6774;A1 SW AS HH-Billstedt;;24.01.2012;POINT (10.128652 53.523772);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164450;6775;Horner Weg O Rhiemsweg;;08.09.2011;POINT (10.075345 53.554844);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164451;6776;"Uferstraße NO Wagnerstraße ";;14.07.2015;POINT (10.040820 53.571437);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164452;6777;Uferstraße NO Lerchenfeld;;18.09.2012;POINT (10.032552 53.567392);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164453;6778;Schöne Aussicht NW Auguststraße;;27.10.2011;POINT (10.009010 53.571827);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164454;6779;Hartwicusstraße W Papenhuder Straße;;27.10.2011;POINT (10.018203 53.565978);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164455;6780;Bellevue N Scheffelstraße;;27.10.2011;POINT (10.003515 53.579550);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164456;6781;Hartwicusstraße O Mundsburger Damm;;29.05.2018;POINT (10.023007 53.566081);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164457;6782;Bergedorfer Straße NW Kandinskyallee;;25.04.2013;POINT (10.141011 53.524508);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164458;6783;"Hammer Landstraße O Schurzallee-Nord  ";;27.09.2012;POINT (10.068001 53.553381);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164459;6784;Billstedter Hauptstraße NW Schiffbeker Weg;;27.09.2012;POINT (10.099753 53.540806);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164460;6785;Glinder Straße O Reinskamp;;27.09.2012;POINT (10.134237 53.547055);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164461;6786;Möllner Landstraße SW Glinder Straße;;27.09.2012;POINT (10.145054 53.544084);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164462;6787;"Kandinskyallee N Bergedorfer Straße    ";;27.09.2012;POINT (10.148708 53.522969);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164463;6788;Jenfelder Straße SO Am Grundwasserwerk;;12.04.2012;POINT (10.108722 53.578531);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164464;6789;Rübenkamp W Hufnerstraße;;17.04.2012;POINT (10.042009 53.589090);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164465;6790;Hellbrookstraße W Hufnerstraße;;29.11.2012;POINT (10.043714 53.591440);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164466;6791;Hammer Steindamm S Bei der Hammer Kirche;;13.10.2016;POINT (10.053199 53.556659);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164467;6792;Borgweg N Goldbekweg;;13.09.2012;POINT (10.015521 53.591439);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164468;6793;Borgweg S Goldbekweg;;13.09.2012;POINT (10.015674 53.590252);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164469;6794;Oberhafenbrücke N Stockmeyerstraße;;22.05.2013;POINT (10.006932 53.545372);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164470;6795;Zweibrückenstraße SO Baakenwerder Straße;;22.05.2013;POINT (10.024722 53.534569);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164471;6796;Lange Reihe NO Schmilinskystraße;;18.06.2013;POINT (10.013861 53.559345);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164472;6797;Honartsdeicher Weg O Schlenzigstraße;;15.10.2013;POINT (10.001352 53.515485);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164473;6799;Reclamstraße O Lorenzenweg;;18.10.2011;POINT (10.106146 53.542329);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164474;6801;Lerchenfeld NW Eilenau;;30.03.2004;POINT (10.031596 53.566582);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164475;6802;Armgartstraße W Kuhmühle;;21.04.2004;POINT (10.024018 53.565443);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164476;6803;Curslacker Neuer Deich / Neuer Weg;;05.12.2017;POINT (10.208893 53.482616);EPSG:4326
